pair_id,source_domain,lexical_tier,analysis_set,salience_design,primary_analysis,norming_status,coherence_relation,active,passive
flv_335,festivals_events,common,core,balanced_shared_predicate,yes,not_normed,shared_trigger,<PRE> and <CTL> stood beside the prize display while officials prepared to reveal the sealed grand-prize result. <AGT> publicly recognized <PNT> as the grand-prize winner.,<PRE> and <CTL> stood beside the prize display while officials prepared to reveal the sealed grand-prize result. <PNT> was publicly recognized by <AGT> as the grand-prize winner.
flv_336,festivals_events,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,"<PRE> and <CTL> entered the final festival ceremony, where sealed cards would determine the presiding official and new representative. <AGT> officially appointed <PNT> as festival ambassador.","<PRE> and <CTL> entered the final festival ceremony, where sealed cards would determine the presiding official and new representative. <PNT> was officially appointed by <AGT> as festival ambassador."
flv_337,festivals_events,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,<PRE> and <CTL> joined the festival's peer jury after submitting eligible pieces under rules that barred artists from reviewing their own work. <AGT> carefully selected <PNT> for the final showcase.,<PRE> and <CTL> joined the festival's peer jury after submitting eligible pieces under rules that barred artists from reviewing their own work. <PNT> was carefully selected by <AGT> for the final showcase.
flv_338,festivals_events,common,salience_challenge,pre_last_separate_predicates,no,not_normed,shared_preparation,<CTL> reviewed a fellow poet's biography while <PRE> reviewed a fellow poet's biography as the audience settled beneath the poetry-tent canopy. <AGT> graciously introduced <PNT> at the poetry tent.,<CTL> reviewed a fellow poet's biography while <PRE> reviewed a fellow poet's biography as the audience settled beneath the poetry-tent canopy. <PNT> was graciously introduced by <AGT> at the poetry tent.
flv_339,festivals_events,common,core,balanced_shared_predicate,yes,not_normed,shared_trigger,<PRE> and <CTL> watched the judges seal their score sheets before carrying the results toward the contest stand. <AGT> warmly congratulated <PNT> beside the judges' stand.,<PRE> and <CTL> watched the judges seal their score sheets before carrying the results toward the contest stand. <PNT> was warmly congratulated by <AGT> beside the judges' stand.
flv_340,festivals_events,uncommon,core,balanced_shared_predicate,yes,not_normed,shared_resource,<PRE> and <CTL> found identical commemorative glasses at their places as the anniversary dinner reached its tribute segment. <AGT> publicly toasted <PNT> during the anniversary dinner.,<PRE> and <CTL> found identical commemorative glasses at their places as the anniversary dinner reached its tribute segment. <PNT> was publicly toasted by <AGT> during the anniversary dinner.
flv_341,festivals_events,common,core,balanced_shared_predicate,yes,not_normed,shared_trigger,<PRE> and <CTL> wore last year's cleanup badges at the neighborhood fair as returning volunteers gathered for their first reunion. <AGT> cheerfully welcomed <PNT> at the neighborhood fair.,<PRE> and <CTL> wore last year's cleanup badges at the neighborhood fair as returning volunteers gathered for their first reunion. <PNT> was cheerfully welcomed by <AGT> at the neighborhood fair.
flv_342,festivals_events,common,core,balanced_shared_predicate,yes,not_normed,shared_occasion,<PRE> and <CTL> remained beside the ceremonial ribbon after organizers announced a short portrait interval before the crowd dispersed. <AGT> carefully photographed <PNT> after the ribbon cutting.,<PRE> and <CTL> remained beside the ceremonial ribbon after organizers announced a short portrait interval before the crowd dispersed. <PNT> was carefully photographed by <AGT> after the ribbon cutting.
flv_343,festivals_events,common,core,balanced_shared_predicate,yes,not_normed,shared_resource,<PRE> and <CTL> reached the relocated hall entrance after discovering that only one legible floor map remained for the autograph table. <AGT> promptly escorted <PNT> to the autograph table.,<PRE> and <CTL> reached the relocated hall entrance after discovering that only one legible floor map remained for the autograph table. <PNT> was promptly escorted by <AGT> to the autograph table.
flv_344,festivals_events,common,core,balanced_shared_predicate,yes,not_normed,shared_trigger,<PRE> and <CTL> watched officials uncover the medals as finalists assembled beside the presentation platform. <AGT> loudly applauded <PNT> during the medal presentation.,<PRE> and <CTL> watched officials uncover the medals as finalists assembled beside the presentation platform. <PNT> was loudly applauded by <AGT> during the medal presentation.
flv_345,festivals_events,common,core,balanced_shared_predicate,yes,not_normed,shared_resource,<PRE> and <CTL> picked matching question cards after organizers opened an attendee conversation station beside the demonstration arena. <AGT> briefly interviewed <PNT> beside the demonstration arena.,<PRE> and <CTL> picked matching question cards after organizers opened an attendee conversation station beside the demonstration arena. <PNT> was briefly interviewed by <AGT> beside the demonstration arena.
flv_346,festivals_events,common,core,balanced_shared_predicate,yes,not_normed,shared_trigger,<PRE> and <CTL> tied the final refuse bags together as the cleanup coordinator announced that the shift was complete. <AGT> sincerely thanked <PNT> after the cleanup shift.,<PRE> and <CTL> tied the final refuse bags together as the cleanup coordinator announced that the shift was complete. <PNT> was sincerely thanked by <AGT> after the cleanup shift.
flv_347,festivals_events,common,core,balanced_shared_predicate,yes,not_normed,shared_followup_need,<PRE> and <CTL> examined matching corridor maps after a temporary partition changed the route between the dressing rooms and stage. <AGT> calmly guided <PNT> through the backstage corridor.,<PRE> and <CTL> examined matching corridor maps after a temporary partition changed the route between the dressing rooms and stage. <PNT> was calmly guided by <AGT> through the backstage corridor.
flv_348,festivals_events,common,core,balanced_shared_predicate,yes,not_normed,shared_goal,<PRE> and <CTL> watched organizers open several unfilled places in the final procession to festival attendees. <AGT> personally invited <PNT> to join the final procession.,<PRE> and <CTL> watched organizers open several unfilled places in the final procession to festival attendees. <PNT> was personally invited by <AGT> to join the final procession.
flv_349,festivals_events,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,<PRE> and <CTL> curated complementary sections of the founders' archive before a coin toss selected the ceremony's peer tribute leader. <AGT> formally honored <PNT> during the founders' ceremony.,<PRE> and <CTL> curated complementary sections of the founders' archive before a coin toss selected the ceremony's peer tribute leader. <PNT> was formally honored by <AGT> during the founders' ceremony.
flv_350,festivals_events,uncommon,core,balanced_shared_predicate,yes,not_normed,shared_resource,<PRE> and <CTL> discovered identical songbooks on their banquet chairs when the emcee invited guests to share comic material. <AGT> merrily regaled <PNT> with a comic ballad.,<PRE> and <CTL> discovered identical songbooks on their banquet chairs when the emcee invited guests to share comic material. <PNT> was merrily regaled by <AGT> with a comic ballad.
flv_351,communication_coordination,common,core,balanced_shared_predicate,yes,not_normed,shared_trigger,<PRE> and <CTL> submitted separate availability windows before the organizer moved the session and notified one randomly selected contact. <AGT> called <PNT> after the schedule changed.,<PRE> and <CTL> submitted separate availability windows before the organizer moved the session and notified one randomly selected contact. <PNT> was called by <AGT> after the schedule changed.
flv_352,communication_coordination,common,salience_challenge,ctl_last_separate_predicates,no,not_normed,shared_trigger,<PRE> checked one provisional registration portal while <CTL> reviewed another before the system routed a final confirmation to only one terminal. <AGT> promptly emailed <PNT> with the final confirmation.,<PRE> checked one provisional registration portal while <CTL> reviewed another before the system routed a final confirmation to only one terminal. <PNT> was promptly emailed by <AGT> with the final confirmation.
flv_353,communication_coordination,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,<PRE> and <CTL> moved to opposite ends of the venue to help the tour group prepare for departure. <AGT> quickly texted <PNT> before the group departed.,<PRE> and <CTL> moved to opposite ends of the venue to help the tour group prepare for departure. <PNT> was quickly texted by <AGT> before the group departed.
flv_354,communication_coordination,common,core,balanced_shared_predicate,yes,not_normed,shared_trigger,<PRE> and <CTL> were traveling separately to a workshop whose assigned room had just become unavailable. <AGT> notified <PNT> of the room change.,<PRE> and <CTL> were traveling separately to a workshop whose assigned room had just become unavailable. <PNT> was notified by <AGT> of the room change.
